source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"logammulia","gold","Emas Batangan",100,"gr",269612000,0,"IDR","2026-05-28","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",673765000,0,"IDR","2026-05-28","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1347320000,0,"IDR","2026-05-28","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2694600000,0,"IDR","2026-05-28","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1497000,0,"IDR","2026-05-28","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2904000,0,"IDR","2026-05-28","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14518000,0,"IDR","2026-05-28","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",22886800,0,"IDR","2026-05-28","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",249049600,0,"IDR","2026-05-28","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28040000,0,"IDR","2026-05-28","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55280000,0,"IDR","2026-05-28","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12687500,0,"IDR","2026-05-28","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24575000,0,"IDR","2026-05-28","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2076370,0,"IDR","2026-05-28","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11336686,0,"IDR","2026-05-28","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1437000,0,"IDR","2026-05-29","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2774000,0,"IDR","2026-05-29","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5488000,0,"IDR","2026-05-29","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8207000,0,"IDR","2026-05-29","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13645000,0,"IDR","2026-05-29","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27235000,0,"IDR","2026-05-29","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",67962000,0,"IDR","2026-05-29","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",135845000,0,"IDR","2026-05-29","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",271612000,0,"IDR","2026-05-29","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",678765000,0,"IDR","2026-05-29","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1357320000,0,"IDR","2026-05-29","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2714600000,0,"IDR","2026-05-29","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1507000,0,"IDR","2026-05-29","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2924000,0,"IDR","2026-05-29","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14618000,0,"IDR","2026-05-29","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23046800,0,"IDR","2026-05-29","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",250809600,0,"IDR","2026-05-29","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28240000,0,"IDR","2026-05-29","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55680000,0,"IDR","2026-05-29","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12912500,0,"IDR","2026-05-29","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",25025000,0,"IDR","2026-05-29","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2104362,0,"IDR","2026-05-29","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11504626,0,"IDR","2026-05-29","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1449500,0,"IDR","2026-05-30","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2799000,0,"IDR","2026-05-30","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5538000,0,"IDR","2026-05-30","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8282000,0,"IDR","2026-05-30","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13770000,0,"IDR","2026-05-30","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27485000,0,"IDR","2026-05-30","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",68587000,0,"IDR","2026-05-30","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",137095000,0,"IDR","2026-05-30","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",274112000,0,"IDR","2026-05-30","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",685015000,0,"IDR","2026-05-30","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1369820000,0,"IDR","2026-05-30","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2739600000,0,"IDR","2026-05-30","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1519500,0,"IDR","2026-05-30","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2949000,0,"IDR","2026-05-30","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14743000,0,"IDR","2026-05-30","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23246800,0,"IDR","2026-05-30","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",253009600,0,"IDR","2026-05-30","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28490000,0,"IDR","2026-05-30","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",56180000,0,"IDR","2026-05-30","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12837500,0,"IDR","2026-05-30","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24875000,0,"IDR","2026-05-30","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2095031,0,"IDR","2026-05-30","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11448646,0,"IDR","2026-05-30","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1449500,0,"IDR","2026-05-31","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2799000,0,"IDR","2026-05-31","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5538000,0,"IDR","2026-05-31","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8282000,0,"IDR","2026-05-31","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13770000,0,"IDR","2026-05-31","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27485000,0,"IDR","2026-05-31","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",68587000,0,"IDR","2026-05-31","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",137095000,0,"IDR","2026-05-31","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",274112000,0,"IDR","2026-05-31","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",685015000,0,"IDR","2026-05-31","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1369820000,0,"IDR","2026-05-31","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2739600000,0,"IDR","2026-05-31","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1519500,0,"IDR","2026-05-31","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2949000,0,"IDR","2026-05-31","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14743000,0,"IDR","2026-05-31","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23246800,0,"IDR","2026-05-31","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",253009600,0,"IDR","2026-05-31","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28490000,0,"IDR","2026-05-31","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",56180000,0,"IDR","2026-05-31","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12837500,0,"IDR","2026-05-31","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24875000,0,"IDR","2026-05-31","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2095031,0,"IDR","2026-05-31","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11448646,0,"IDR","2026-05-31","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1449500,0,"IDR","2026-06-01","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2799000,0,"IDR","2026-06-01","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5538000,0,"IDR","2026-06-01","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8282000,0,"IDR","2026-06-01","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13770000,0,"IDR","2026-06-01","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27485000,0,"IDR","2026-06-01","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",68587000,0,"IDR","2026-06-01","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",137095000,0,"IDR","2026-06-01","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",274112000,0,"IDR","2026-06-01","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",685015000,0,"IDR","2026-06-01","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1369820000,0,"IDR","2026-06-01","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2739600000,0,"IDR","2026-06-01","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1519500,0,"IDR","2026-06-01","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2949000,0,"IDR","2026-06-01","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14743000,0,"IDR","2026-06-01","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23246800,0,"IDR","2026-06-01","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",253009600,0,"IDR","2026-06-01","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28490000,0,"IDR","2026-06-01","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",56180000,0,"IDR","2026-06-01","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12887500,0,"IDR","2026-06-01","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24975000,0,"IDR","2026-06-01","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2101252,0,"IDR","2026-06-01","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11485966,0,"IDR","2026-06-01","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1437000,0,"IDR","2026-06-02","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2774000,0,"IDR","2026-06-02","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5488000,0,"IDR","2026-06-02","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8207000,0,"IDR","2026-06-02","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13645000,0,"IDR","2026-06-02","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27235000,0,"IDR","2026-06-02","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",67962000,0,"IDR","2026-06-02","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",135845000,0,"IDR","2026-06-02","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",271612000,0,"IDR","2026-06-02","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",678765000,0,"IDR","2026-06-02","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1357320000,0,"IDR","2026-06-02","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2714600000,0,"IDR","2026-06-02","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1507000,0,"IDR","2026-06-02","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2924000,0,"IDR","2026-06-02","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14618000,0,"IDR","2026-06-02","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23046800,0,"IDR","2026-06-02","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",250809600,0,"IDR","2026-06-02","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28240000,0,"IDR","2026-06-02","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55680000,0,"IDR","2026-06-02","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12812500,0,"IDR","2026-06-02","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24825000,0,"IDR","2026-06-02","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2091921,0,"IDR","2026-06-02","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11429986,0,"IDR","2026-06-02","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1437000,0,"IDR","2026-06-03","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2774000,0,"IDR","2026-06-03","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5488000,0,"IDR","2026-06-03","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8207000,0,"IDR","2026-06-03","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13645000,0,"IDR","2026-06-03","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27235000,0,"IDR","2026-06-03","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",67962000,0,"IDR","2026-06-03","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",135845000,0,"IDR","2026-06-03","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",271612000,0,"IDR","2026-06-03","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",678765000,0,"IDR","2026-06-03","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1357320000,0,"IDR","2026-06-03","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2714600000,0,"IDR","2026-06-03","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1507000,0,"IDR","2026-06-03","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2924000,0,"IDR","2026-06-03","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14618000,0,"IDR","2026-06-03","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23046800,0,"IDR","2026-06-03","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",250809600,0,"IDR","2026-06-03","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28240000,0,"IDR","2026-06-03","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55680000,0,"IDR","2026-06-03","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12837500,0,"IDR","2026-06-03","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24875000,0,"IDR","2026-06-03","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2095031,0,"IDR","2026-06-03","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11448646,0,"IDR","2026-06-03","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1429500,0,"IDR","2026-06-04","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2759000,0,"IDR","2026-06-04","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5458000,0,"IDR","2026-06-04","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8162000,0,"IDR","2026-06-04","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13570000,0,"IDR","2026-06-04","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27085000,0,"IDR","2026-06-04","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",67587000,0,"IDR","2026-06-04","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",135095000,0,"IDR","2026-06-04","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",270112000,0,"IDR","2026-06-04","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",675015000,0,"IDR","2026-06-04","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1349820000,0,"IDR","2026-06-04","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2699600000,0,"IDR","2026-06-04","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1499500,0,"IDR","2026-06-04","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2909000,0,"IDR","2026-06-04","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14543000,0,"IDR","2026-06-04","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",22926800,0,"IDR","2026-06-04","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",249489600,0,"IDR","2026-06-04","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28090000,0,"IDR","2026-06-04","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55380000,0,"IDR","2026-06-04","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12550000,0,"IDR","2026-06-04","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24300000,0,"IDR","2026-06-04","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2059263,0,"IDR","2026-06-04","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11234056,0,"IDR","2026-06-04","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1435000,0,"IDR","2026-06-05","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2770000,0,"IDR","2026-06-05","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5480000,0,"IDR","2026-06-05","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8195000,0,"IDR","2026-06-05","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13625000,0,"IDR","2026-06-05","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27195000,0,"IDR","2026-06-05","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",67862000,0,"IDR","2026-06-05","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",135645000,0,"IDR","2026-06-05","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",271212000,0,"IDR","2026-06-05","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",677765000,0,"IDR","2026-06-05","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1355320000,0,"IDR","2026-06-05","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2710600000,0,"IDR","2026-06-05","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1505000,0,"IDR","2026-06-05","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2920000,0,"IDR","2026-06-05","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14598000,0,"IDR","2026-06-05","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23014800,0,"IDR","2026-06-05","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",250457600,0,"IDR","2026-06-05","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28200000,0,"IDR","2026-06-05","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55600000,0,"IDR","2026-06-05","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12662500,0,"IDR","2026-06-05","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24525000,0,"IDR","2026-06-05","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2073259,0,"IDR","2026-06-05","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11318026,0,"IDR","2026-06-05","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1419000,0,"IDR","2026-06-06","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2738000,0,"IDR","2026-06-06","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5416000,0,"IDR","2026-06-06","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8099000,0,"IDR","2026-06-06","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13465000,0,"IDR","2026-06-06","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",26875000,0,"IDR","2026-06-06","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",67062000,0,"IDR","2026-06-06","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",134045000,0,"IDR","2026-06-06","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",268012000,0,"IDR","2026-06-06","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",669765000,0,"IDR","2026-06-06","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1339320000,0,"IDR","2026-06-06","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2678600000,0,"IDR","2026-06-06","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1489000,0,"IDR","2026-06-06","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2888000,0,"IDR","2026-06-06","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14438000,0,"IDR","2026-06-06","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",22758800,0,"IDR","2026-06-06","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",247641600,0,"IDR","2026-06-06","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",27880000,0,"IDR","2026-06-06","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",54960000,0,"IDR","2026-06-06","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",11800000,0,"IDR","2026-06-06","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",22800000,0,"IDR","2026-06-06","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",1965954,0,"IDR","2026-06-06","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",10674256,0,"IDR","2026-06-06","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1419000,0,"IDR","2026-06-07","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2738000,0,"IDR","2026-06-07","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5416000,0,"IDR","2026-06-07","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8099000,0,"IDR","2026-06-07","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13465000,0,"IDR","2026-06-07","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",26875000,0,"IDR","2026-06-07","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",67062000,0,"IDR","2026-06-07","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",134045000,0,"IDR","2026-06-07","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",268012000,0,"IDR","2026-06-07","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",669765000,0,"IDR","2026-06-07","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1339320000,0,"IDR","2026-06-07","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2678600000,0,"IDR","2026-06-07","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1489000,0,"IDR","2026-06-07","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2888000,0,"IDR","2026-06-07","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14438000,0,"IDR","2026-06-07","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",22758800,0,"IDR","2026-06-07","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",247641600,0,"IDR","2026-06-07","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",27880000,0,"IDR","2026-06-07","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",54960000,0,"IDR","2026-06-07","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",11800000,0,"IDR","2026-06-07","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",22800000,0,"IDR","2026-06-07","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",1965954,0,"IDR","2026-06-07","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",10674256,0,"IDR","2026-06-07","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1421500,0,"IDR","2026-06-08","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2743000,0,"IDR","2026-06-08","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5426000,0,"IDR","2026-06-08","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8114000,0,"IDR","2026-06-08","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13490000,0,"IDR","2026-06-08","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",26925000,0,"IDR","2026-06-08","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",67187000,0,"IDR","2026-06-08","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",134295000,0,"IDR","2026-06-08","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",268512000,0,"IDR","2026-06-08","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",671015000,0,"IDR","2026-06-08","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1341820000,0,"IDR","2026-06-08","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2683600000,0,"IDR","2026-06-08","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1491500,0,"IDR","2026-06-08","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2893000,0,"IDR","2026-06-08","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14463000,0,"IDR","2026-06-08","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",22798800,0,"IDR","2026-06-08","gold-20-tr21"
